time,value
2025-08-22T00:15:51.067651845Z,19.299854278564453
2025-08-22T00:15:53.094355252Z,19.299898147583008
2025-08-22T00:15:55.122195471Z,19.299928665161133
2025-08-22T00:15:57.144731542Z,19.299949645996094
2025-08-22T00:15:59.177146853Z,19.299964904785156
2025-08-22T00:16:01.206865158Z,19.29997444152832
2025-08-22T00:16:03.234692172Z,19.29998207092285
2025-08-22T00:16:05.262145551Z,19.29998779296875
2025-08-22T00:16:07.291339064Z,19.299991607666016
2025-08-22T00:16:09.319396129Z,19.29999351501465
2025-08-22T00:16:11.348461218Z,19.29999542236328
2025-08-22T00:16:13.376418343Z,19.299997329711914
2025-08-22T00:17:24.377896525Z,19.26999855041504
2025-08-22T00:17:26.406252962Z,19.27899932861328
2025-08-22T00:17:28.436136883Z,19.28529930114746
2025-08-22T00:17:30.470707485Z,19.289709091186523
2025-08-22T00:17:32.485462196Z,19.26279640197754
2025-08-22T00:17:34.493516488Z,19.273958206176758
2025-08-22T00:17:36.522810106Z,19.281770706176758
2025-08-22T00:17:38.563643893Z,19.257240295410156
2025-08-22T00:17:40.588758187Z,19.240068435668945
2025-08-22T00:17:44.940150274Z,19.22804832458496
2025-08-22T00:17:44.941938589Z,19.219633102416992
2025-08-22T00:17:46.668158577Z,19.213743209838867
2025-08-22T00:17:48.712773372Z,19.209619522094727
2025-08-22T00:17:50.720663082Z,19.20673370361328
2025-08-22T00:17:52.772070135Z,19.204713821411133
2025-08-22T00:17:54.786042276Z,19.20330047607422
2025-08-22T00:17:56.819152809Z,19.20231056213379
2025-08-22T00:17:58.850038819Z,19.201618194580078
2025-08-22T00:18:00.882796394Z,19.201133728027344
2025-08-22T00:18:02.923051076Z,19.200794219970703
2025-08-22T00:18:04.921015445Z,19.2005558013916
2025-08-22T00:18:06.972575969Z,19.200389862060547
2025-08-22T00:18:08.98684403Z,19.200273513793945
2025-08-22T00:18:11.0026945Z,19.200191497802734
2025-08-22T00:18:13.04760445Z,19.20013427734375
2025-08-22T00:18:15.074091634Z,19.20009422302246
2025-08-22T00:18:17.093750196Z,19.20006561279297
2025-08-22T00:18:19.150730869Z,19.20004653930664
2025-08-22T00:18:21.160827463Z,19.20003318786621
2025-08-22T00:18:23.187137367Z,19.200023651123047
2025-08-22T00:18:25.206963879Z,19.200016021728516
2025-08-22T00:18:27.242348912Z,19.20001220703125
2025-08-22T00:18:29.255527902Z,19.200008392333984
2025-08-22T00:18:31.291864046Z,19.170005798339844
2025-08-22T00:18:33.330817926Z,19.179004669189453
2025-08-22T00:18:35.335477246Z,19.155303955078125
2025-08-22T00:18:37.389478275Z,19.13871192932129
2025-08-22T00:18:39.392702264Z,19.127098083496094
2025-08-22T00:18:41.416248173Z,19.118968963623047
2025-08-22T00:18:43.492528606Z,19.113277435302734
2025-08-22T00:18:45.481462305Z,19.109294891357422
2025-08-22T00:18:47.536606492Z,19.10650634765625
2025-08-22T00:18:49.531112194Z,19.104555130004883
2025-08-22T00:18:51.572684794Z,19.10318946838379
2025-08-22T00:18:53.599192176Z,19.102231979370117
2025-08-22T00:18:55.622577113Z,19.1015625
2025-08-22T00:18:58.245484113Z,19.101093292236328
2025-08-22T00:18:59.677679751Z,19.100765228271484
2025-08-22T00:19:01.707911157Z,19.100536346435547
2025-08-22T00:19:03.737985568Z,19.10037612915039
2025-08-22T00:19:05.756423608Z,19.100263595581055
2025-08-22T00:19:07.783920724Z,19.10018539428711
2025-08-22T00:19:09.824416798Z,19.100130081176758
2025-08-22T00:19:11.842324047Z,19.1000919342041
2025-08-22T00:19:13.870713552Z,19.100065231323242
2025-08-22T00:19:15.896968336Z,19.100046157836914
2025-08-22T00:19:17.922296305Z,19.100032806396484
2025-08-22T00:19:19.949256631Z,19.10002326965332
2025-08-22T00:19:21.9778586Z,19.10001564025879
2025-08-22T00:19:24.01044431Z,19.100011825561523
2025-08-22T00:19:26.032570927Z,19.100008010864258
2025-08-22T00:19:28.056598211Z,19.100006103515625
2025-08-22T00:19:30.087938545Z,19.100004196166992
2025-08-22T00:19:32.114578868Z,19.10000228881836
2025-08-22T00:22:08.268885875Z,19.130001068115234
2025-08-22T00:22:10.298289472Z,19.1510009765625
2025-08-22T00:22:12.327230479Z,19.165700912475586
2025-08-22T00:22:14.356097673Z,19.17599105834961
2025-08-22T00:22:16.379756531Z,19.18319320678711
2025-08-22T00:22:18.408790498Z,19.188236236572266
2025-08-22T00:22:20.439608203Z,19.19176483154297
2025-08-22T00:22:22.464783607Z,19.19423484802246
2025-08-22T00:22:24.495555688Z,19.195964813232422
2025-08-22T00:22:26.531054378Z,19.197175979614258
2025-08-22T00:22:28.54999121Z,19.198022842407227
2025-08-22T00:22:30.581708087Z,19.19861602783203
2025-08-22T00:22:32.606643653Z,19.199031829833984
2025-08-22T00:22:34.651763105Z,19.199321746826172
2025-08-22T00:22:36.664501571Z,19.199525833129883
2025-08-22T00:22:38.692403581Z,19.199668884277344
2025-08-22T00:22:40.714140071Z,19.19976806640625
2025-08-22T00:22:42.744197962Z,19.199838638305664
2025-08-22T00:22:44.767030238Z,19.199888229370117
2025-08-22T00:22:46.831228879Z,19.199922561645508
2025-08-22T00:22:48.836471498Z,19.1999454498291
2025-08-22T00:22:50.888016007Z,19.199962615966797
2025-08-22T00:22:52.891851864Z,19.199974060058594
2025-08-22T00:22:54.924292618Z,19.199981689453125
2025-08-22T00:22:56.944907225Z,19.199987411499023
2025-08-22T00:22:58.975914236Z,19.19999122619629
2025-08-22T00:23:01.000667553Z,19.199995040893555
2025-08-22T00:23:03.026655632Z,19.199996948242188
2025-08-22T00:23:05.058958904Z,19.19999885559082
2025-08-22T00:24:28.227330484Z,19.170000076293945
2025-08-22T00:24:30.230579243Z,19.14900016784668
2025-08-22T00:24:32.260746928Z,19.1643009185791
2025-08-22T00:24:34.285528345Z,19.175010681152344
2025-08-22T00:24:36.314583714Z,19.18250846862793
2025-08-22T00:24:38.342803028Z,19.187755584716797
2025-08-22T00:24:40.37361363Z,19.191429138183594
2025-08-22T00:24:42.400615898Z,19.194000244140625
2025-08-22T00:24:44.429506818Z,19.19580078125
2025-08-22T00:24:46.459951753Z,19.19706153869629
2025-08-22T00:24:48.483993325Z,19.19794273376465
2025-08-22T00:24:50.515441902Z,19.168560028076172
2025-08-22T00:24:52.541110386Z,19.17799186706543
2025-08-22T00:24:54.570525885Z,19.184595108032227
2025-08-22T00:24:56.592759925Z,19.18921661376953
2025-08-22T00:24:58.623251705Z,19.19245147705078
2025-08-22T00:25:00.655014662Z,19.19471549987793
2025-08-22T00:25:02.679478304Z,19.196300506591797
2025-08-22T00:25:04.707611262Z,19.197410583496094
2025-08-22T00:25:06.734822886Z,19.168188095092773
2025-08-22T00:25:08.766694572Z,19.14773178100586
2025-08-22T00:25:10.793813908Z,19.16341209411621
2025-08-22T00:25:12.82089388Z,19.174388885498047
2025-08-22T00:25:14.849012889Z,19.182071685791016
2025-08-22T00:25:16.880424841Z,19.15744972229004
2025-08-22T00:25:18.905119448Z,19.140214920043945
2025-08-22T00:25:20.94847129Z,19.158151626586914
2025-08-22T00:25:22.962026476Z,19.170705795288086
2025-08-22T00:25:24.988720513Z,19.179494857788086
2025-08-22T00:25:27.016916782Z,19.185646057128906
2025-08-22T00:25:29.044240543Z,19.15995216369629
2025-08-22T00:25:31.072161766Z,19.171966552734375
2025-08-22T00:25:33.099615889Z,19.180376052856445
2025-08-22T00:25:35.128888673Z,19.15626335144043
2025-08-22T00:25:37.15545454Z,19.169384002685547
2025-08-22T00:25:39.186122573Z,19.178569793701172
2025-08-22T00:25:41.214166864Z,19.184999465942383
2025-08-22T00:25:43.241846587Z,19.18950080871582
2025-08-22T00:25:45.271562519Z,19.192651748657227
2025-08-22T00:25:47.29489383Z,19.194856643676758
2025-08-22T00:25:49.324761505Z,19.166399002075195
2025-08-22T00:25:51.352874095Z,19.17647933959961
2025-08-22T00:25:53.381721619Z,19.183536529541016
2025-08-22T00:25:55.4098498Z,19.1884765625
2025-08-22T00:25:57.436895044Z,19.19193458557129
2025-08-22T00:25:59.466751582Z,19.194355010986328
2025-08-22T00:26:01.494139565Z,19.196048736572266
2025-08-22T00:26:03.52177158Z,19.197235107421875
2025-08-22T00:26:05.549179422Z,19.19806480407715
2025-08-22T00:26:07.578590595Z,19.198646545410156
2025-08-22T00:26:09.608263891Z,19.199052810668945
2025-08-22T00:26:11.637399618Z,19.199337005615234
2025-08-22T00:26:13.664501619Z,19.199535369873047
2025-08-22T00:26:15.694723696Z,19.199674606323242
2025-08-22T00:26:17.720578557Z,19.199771881103516
2025-08-22T00:26:19.748089058Z,19.199840545654297
2025-08-22T00:26:21.777918304Z,19.199888229370117
2025-08-22T00:26:23.805206888Z,19.199922561645508
2025-08-22T00:26:25.833820004Z,19.1999454498291
2025-08-22T00:26:27.861711662Z,19.199962615966797
2025-08-22T00:26:29.891528386Z,19.199974060058594
2025-08-22T00:26:31.919170405Z,19.199981689453125
2025-08-22T00:26:33.946679068Z,19.199987411499023
2025-08-22T00:26:35.975572135Z,19.19999122619629
2025-08-22T00:26:38.003413177Z,19.199995040893555
2025-08-22T00:26:40.036244675Z,19.199996948242188
2025-08-22T00:26:42.059060135Z,19.19999885559082
2025-08-22T00:29:04.015913711Z,19.229999542236328
2025-08-22T00:29:06.043897047Z,19.250999450683594
2025-08-22T00:29:08.074128943Z,19.235700607299805
2025-08-22T00:29:10.1023229Z,19.224990844726562
2025-08-22T00:29:12.130943411Z,19.247493743896484
2025-08-22T00:29:14.161007567Z,19.26324462890625
2025-08-22T00:29:16.186076407Z,19.27427101135254
2025-08-22T00:29:18.215286207Z,19.28199005126953
2025-08-22T00:29:20.243364774Z,19.28739356994629
2025-08-22T00:29:22.272241492Z,19.291175842285156
2025-08-22T00:29:24.299569728Z,19.2938232421875
2025-08-22T00:29:26.32852515Z,19.29567527770996
2025-08-22T00:29:28.355900723Z,19.296972274780273
2025-08-22T00:29:30.385513347Z,19.297880172729492
2025-08-22T00:29:32.41122648Z,19.29851531982422
2025-08-22T00:29:34.439251559Z,19.298959732055664
2025-08-22T00:29:36.469623891Z,19.299272537231445
2025-08-22T00:29:38.496148687Z,19.299489974975586
2025-08-22T00:29:40.525309356Z,19.29964256286621
2025-08-22T00:29:42.552780995Z,19.29974937438965
2025-08-22T00:29:44.583641055Z,19.299823760986328
2025-08-22T00:29:46.610581258Z,19.329875946044922
2025-08-22T00:29:48.635584825Z,19.320913314819336
2025-08-22T00:29:50.665799552Z,19.34463882446289
2025-08-22T00:29:52.69277275Z,19.331247329711914
2025-08-22T00:29:54.715332863Z,19.35187339782715
2025-08-22T00:29:56.773416647Z,19.33631134033203
2025-08-22T00:29:58.777733689Z,19.355417251586914
2025-08-22T00:30:00.813582897Z,19.368791580200195
2025-08-22T00:30:02.836206148Z,19.378154754638672
2025-08-22T00:30:04.862739296Z,19.384708404541016
2025-08-22T00:30:06.888415729Z,19.38929557800293
2025-08-22T00:30:08.919067224Z,19.392507553100586
2025-08-22T00:30:10.945816229Z,19.39475440979004
2025-08-22T00:30:12.976808932Z,19.39632797241211
2025-08-22T00:30:15.003941533Z,19.397430419921875
2025-08-22T00:30:17.029833091Z,19.39820098876953
2025-08-22T00:30:19.061055966Z,19.398740768432617
2025-08-22T00:30:21.090218117Z,19.399118423461914
2025-08-22T00:30:23.127238849Z,19.399383544921875
2025-08-22T00:30:25.144684486Z,19.399568557739258
2025-08-22T00:30:27.171932427Z,19.39969825744629
2025-08-22T00:30:29.201109262Z,19.42978858947754
2025-08-22T00:30:31.229363494Z,19.450851440429688
2025-08-22T00:30:33.256936213Z,19.465595245361328
2025-08-22T00:30:35.282079064Z,19.475915908813477
2025-08-22T00:30:37.313636255Z,19.48314094543457
2025-08-22T00:30:39.339630988Z,19.48819923400879
2025-08-22T00:30:41.365949372Z,19.49173927307129
2025-08-22T00:30:43.395026054Z,19.494216918945312
2025-08-22T00:30:45.438699663Z,19.495952606201172
2025-08-22T00:30:47.482576221Z,19.497167587280273
2025-08-22T00:30:49.499467676Z,19.498018264770508
2025-08-22T00:30:51.538139176Z,19.498613357543945
2025-08-22T00:30:53.540021625Z,19.4990291595459
2025-08-22T00:30:55.574006557Z,19.49932098388672
2025-08-22T00:30:57.62148315Z,19.49952507019043
2025-08-22T00:30:59.625250003Z,19.49966812133789
2025-08-22T00:31:01.648068875Z,19.499767303466797
2025-08-22T00:31:03.705893266Z,19.49983787536621
2025-08-22T00:31:05.710652705Z,19.499887466430664
2025-08-22T00:31:07.770444789Z,19.499921798706055
2025-08-22T00:31:09.777875372Z,19.49994468688965
2025-08-22T00:31:11.797509207Z,19.499961853027344
2025-08-22T00:31:13.820003308Z,19.49997329711914
2025-08-22T00:31:15.851331568Z,19.499980926513672
2025-08-22T00:31:17.893379326Z,19.49998664855957
2025-08-22T00:31:19.9050458Z,19.499990463256836
2025-08-22T00:31:21.936789287Z,19.4999942779541
2025-08-22T00:31:23.963958925Z,19.499996185302734
2025-08-22T00:31:26.005358918Z,19.499998092651367
2025-08-22T00:31:38.162406005Z,19.529998779296875
2025-08-22T00:31:40.196650388Z,19.520999908447266
2025-08-22T00:31:42.213087958Z,19.514699935913086
2025-08-22T00:31:44.241950454Z,19.510290145874023
2025-08-22T00:31:46.268949738Z,19.537202835083008
2025-08-22T00:31:48.29695902Z,19.556041717529297
2025-08-22T00:31:50.325751006Z,19.539228439331055
2025-08-22T00:31:52.355881906Z,19.5274600982666
2025-08-22T00:31:54.382038286Z,19.549222946166992
2025-08-22T00:31:56.44703494Z,19.534456253051758
2025-08-22T00:31:58.438427996Z,19.524118423461914
2025-08-22T00:32:00.466488777Z,19.54688262939453
2025-08-22T00:32:02.494604704Z,19.56281852722168
2025-08-22T00:32:04.522478817Z,19.573972702026367
2025-08-22T00:32:06.549764597Z,19.551780700683594
2025-08-22T00:32:08.575122756Z,19.53624725341797
2025-08-22T00:32:10.604677018Z,19.525373458862305
2025-08-22T00:32:12.634457259Z,19.547761917114258
2025-08-22T00:32:14.663171112Z,19.53343391418457
2025-08-22T00:32:16.693469329Z,19.52340316772461
2025-08-22T00:32:18.721559592Z,19.546382904052734
2025-08-22T00:32:20.749070158Z,19.562467575073242
2025-08-22T00:32:22.776513414Z,19.54372787475586
2025-08-22T00:32:24.803427837Z,19.560609817504883
2025-08-22T00:32:26.831159482Z,19.57242774963379
2025-08-22T00:32:28.859053701Z,19.580699920654297
2025-08-22T00:32:30.89508691Z,19.586490631103516
2025-08-22T00:32:32.916422953Z,19.590543746948242
2025-08-22T00:32:34.947614173Z,19.593379974365234
2025-08-22T00:32:36.971883321Z,19.595365524291992
2025-08-22T00:32:39.020506136Z,19.596755981445312
2025-08-22T00:32:41.027208398Z,19.597728729248047
2025-08-22T00:32:43.08855371Z,19.59840965270996
2025-08-22T00:32:45.08760984Z,19.598886489868164
2025-08-22T00:32:47.117141489Z,19.599220275878906
2025-08-22T00:32:49.140427325Z,19.599454879760742
2025-08-22T00:32:51.169411492Z,19.599618911743164
2025-08-22T00:32:53.209906065Z,19.599733352661133
2025-08-22T00:32:55.227542549Z,19.59981346130371
2025-08-22T00:32:57.260649878Z,19.599868774414062
2025-08-22T00:32:59.277549989Z,19.59990882873535
2025-08-22T00:33:01.321614846Z,19.59993553161621
2025-08-22T00:33:03.349219709Z,19.59995460510254
2025-08-22T00:33:05.363256964Z,19.59996795654297
2025-08-22T00:33:07.408653384Z,19.599977493286133
2025-08-22T00:33:09.472406605Z,19.599985122680664
2025-08-22T00:33:11.463451916Z,19.59998893737793
2025-08-22T00:33:13.487280792Z,19.599992752075195
2025-08-22T00:33:15.538022284Z,19.599994659423828
2025-08-22T00:33:17.539862495Z,19.59999656677246
2025-08-22T00:33:19.559954865Z,19.599998474121094
2025-08-22T00:33:39.844784404Z,19.6299991607666
2025-08-22T00:33:41.870787145Z,19.650999069213867
2025-08-22T00:33:43.891865512Z,19.665699005126953
2025-08-22T00:33:45.937042183Z,19.64598846435547
2025-08-22T00:33:47.953838835Z,19.66219139099121
2025-08-22T00:33:49.981463654Z,19.673534393310547
2025-08-22T00:33:52.011605748Z,19.681474685668945
2025-08-22T00:33:54.034877268Z,19.68703269958496
2025-08-22T00:33:56.067219013Z,19.6909236907959
2025-08-22T00:33:58.097600094Z,19.693647384643555
2025-08-22T00:34:00.124695143Z,19.695552825927734
2025-08-22T00:34:02.151667537Z,19.696887969970703
2025-08-22T00:34:04.174097588Z,19.69782257080078
2025-08-22T00:34:06.207514807Z,19.698476791381836
2025-08-22T00:34:08.229824373Z,19.69893455505371
2025-08-22T00:34:10.263037167Z,19.699254989624023
2025-08-22T00:34:12.29233026Z,19.699478149414062
2025-08-22T00:34:14.316712363Z,19.699634552001953
2025-08-22T00:34:16.349802744Z,19.699745178222656
2025-08-22T00:34:18.375679613Z,19.69982147216797
2025-08-22T00:34:20.401477479Z,19.699874877929688
2025-08-22T00:34:22.432298091Z,19.699913024902344
2025-08-22T00:34:24.455304286Z,19.699939727783203
2025-08-22T00:34:26.487697657Z,19.69995880126953
2025-08-22T00:34:28.515711442Z,19.69997215270996
2025-08-22T00:34:30.536774369Z,19.699981689453125
2025-08-22T00:34:32.569332428Z,19.699987411499023
2025-08-22T00:34:34.629457855Z,19.69999122619629
2025-08-22T00:34:36.634070879Z,19.699995040893555
2025-08-22T00:34:38.678284649Z,19.699996948242188
2025-08-22T00:34:40.685778854Z,19.729997634887695
2025-08-22T00:34:42.717333221Z,19.720998764038086
2025-08-22T00:34:44.740964255Z,19.714698791503906
2025-08-22T00:34:46.773406187Z,19.710289001464844
2025-08-22T00:34:48.824722467Z,19.737201690673828
2025-08-22T00:34:50.825671463Z,19.726041793823242
2025-08-22T00:34:52.865972837Z,19.74822998046875
2025-08-22T00:34:54.909944311Z,19.763761520385742
2025-08-22T00:34:56.920691823Z,19.774633407592773
2025-08-22T00:34:58.936791659Z,19.782243728637695
2025-08-22T00:35:00.962021473Z,19.78757095336914
2025-08-22T00:35:03.019789053Z,19.79129981994629
2025-08-22T00:35:05.024181041Z,19.793909072875977
2025-08-22T00:35:07.059815632Z,19.79573631286621
2025-08-22T00:35:09.078272987Z,19.797016143798828
2025-08-22T00:35:11.13375746Z,19.797910690307617
2025-08-22T00:35:13.149186487Z,19.798538208007812
2025-08-22T00:35:15.165450325Z,19.79897689819336
2025-08-22T00:35:17.214779179Z,19.799283981323242
2025-08-22T00:35:19.224742838Z,19.79949951171875
2025-08-22T00:35:21.243842507Z,19.799650192260742
2025-08-22T00:35:23.275136336Z,19.799755096435547
2025-08-22T00:35:25.315456504Z,19.799827575683594
2025-08-22T00:35:27.32643806Z,19.79987907409668
2025-08-22T00:35:29.351646323Z,19.799915313720703
2025-08-22T00:35:31.382269312Z,19.79994010925293
2025-08-22T00:35:33.421797724Z,19.799957275390625
2025-08-22T00:35:35.46300643Z,19.799970626831055
2025-08-22T00:35:37.468304679Z,19.79998016357422
2025-08-22T00:35:39.503664124Z,19.799985885620117
2025-08-22T00:35:41.544049453Z,19.799989700317383
2025-08-22T00:35:43.575737164Z,19.79999351501465
2025-08-22T00:35:45.577835318Z,19.79999542236328
2025-08-22T00:35:47.62229548Z,19.799997329711914
2025-08-22T00:36:01.805750638Z,19.829998016357422
2025-08-22T00:36:03.828918102Z,19.820999145507812
2025-08-22T00:36:05.861119383Z,19.814699172973633
2025-08-22T00:36:07.890217952Z,19.840290069580078
2025-08-22T00:36:09.917773315Z,19.828203201293945
2025-08-22T00:36:11.944103579Z,19.81974220275879
2025-08-22T00:36:13.973691711Z,19.813819885253906
2025-08-22T00:36:16.001679453Z,19.809673309326172
2025-08-22T00:36:18.032256027Z,19.80677032470703
2025-08-22T00:36:20.058197378Z,19.834739685058594
2025-08-22T00:36:22.082325332Z,19.824317932128906
2025-08-22T00:36:24.113244929Z,19.8170223236084
2025-08-22T00:36:26.139588596Z,19.811914443969727
2025-08-22T00:36:28.168525261Z,19.808340072631836
2025-08-22T00:36:30.19823485Z,19.805837631225586
2025-08-22T00:36:32.226878622Z,19.804086685180664
2025-08-22T00:36:34.25635417Z,19.832860946655273
