Timestamp,Date,Time,Humidity (%),Temperature (°C)
20250803150550,2025-08-03,15:05:50,56.0,17.0
20250803150552,2025-08-03,15:05:52,56.0,17.0
20250803150554,2025-08-03,15:05:54,56.0,17.0
20250803150557,2025-08-03,15:05:57,56.0,17.0
20250803150559,2025-08-03,15:05:59,56.0,17.0
20250803150601,2025-08-03,15:06:01,56.0,17.0
20250803150603,2025-08-03,15:06:03,56.0,17.0
20250803150605,2025-08-03,15:06:05,56.0,17.0
20250803150607,2025-08-03,15:06:07,56.0,17.0
20250803150609,2025-08-03,15:06:09,56.0,17.0
20250803150611,2025-08-03,15:06:11,56.0,17.0
20250803150613,2025-08-03,15:06:13,56.0,17.0
20250803150615,2025-08-03,15:06:15,56.0,17.0
20250803150617,2025-08-03,15:06:17,56.0,17.0
20250803150619,2025-08-03,15:06:19,56.0,17.0
20250803150621,2025-08-03,15:06:21,56.0,17.0
20250803150623,2025-08-03,15:06:23,56.0,17.0
20250803150625,2025-08-03,15:06:25,56.0,17.0
20250803150627,2025-08-03,15:06:27,56.0,17.0
20250803150629,2025-08-03,15:06:29,56.0,17.0
20250803150631,2025-08-03,15:06:31,56.0,17.0
20250803150633,2025-08-03,15:06:33,56.0,17.0
20250803150635,2025-08-03,15:06:35,56.0,17.0
20250803150637,2025-08-03,15:06:37,56.0,17.0
20250803150639,2025-08-03,15:06:39,56.0,17.0
20250803150641,2025-08-03,15:06:41,56.0,17.0
20250803150643,2025-08-03,15:06:43,56.0,17.0
20250803150645,2025-08-03,15:06:45,56.0,17.0
20250803150647,2025-08-03,15:06:47,56.0,17.0
20250803150649,2025-08-03,15:06:49,56.0,17.0
20250803150651,2025-08-03,15:06:51,56.0,17.0
20250803150653,2025-08-03,15:06:53,56.0,17.0
20250803150655,2025-08-03,15:06:55,56.0,17.0
20250803150657,2025-08-03,15:06:57,56.0,17.0
20250803150659,2025-08-03,15:06:59,56.0,17.0
20250803150701,2025-08-03,15:07:01,56.0,17.0
20250803150703,2025-08-03,15:07:03,56.0,17.0
20250803150705,2025-08-03,15:07:05,56.0,17.0
20250803150707,2025-08-03,15:07:07,56.0,17.0
20250803150709,2025-08-03,15:07:09,56.0,17.0
20250803150711,2025-08-03,15:07:11,56.0,17.0
20250803150713,2025-08-03,15:07:13,56.0,17.0
20250803150716,2025-08-03,15:07:16,56.0,17.0
20250803150718,2025-08-03,15:07:18,56.0,17.0
20250803150720,2025-08-03,15:07:20,56.0,17.0
20250803150722,2025-08-03,15:07:22,56.0,17.0
20250803150724,2025-08-03,15:07:24,56.0,17.0
20250803150726,2025-08-03,15:07:26,56.0,17.0
20250803150728,2025-08-03,15:07:28,56.0,17.0
20250803150730,2025-08-03,15:07:30,56.0,17.0
20250803150732,2025-08-03,15:07:32,56.0,17.0
20250803150734,2025-08-03,15:07:34,56.0,17.0
20250803150736,2025-08-03,15:07:36,56.0,17.0
20250803150738,2025-08-03,15:07:38,56.0,17.0
20250803150740,2025-08-03,15:07:40,56.0,17.0
20250803150742,2025-08-03,15:07:42,56.0,17.0
20250803150744,2025-08-03,15:07:44,56.0,17.0
20250803150746,2025-08-03,15:07:46,56.0,17.0
20250803150748,2025-08-03,15:07:48,56.0,17.0
20250803150750,2025-08-03,15:07:50,56.0,17.0
20250803150752,2025-08-03,15:07:52,56.0,17.0
20250803150754,2025-08-03,15:07:54,56.0,17.0
20250803150756,2025-08-03,15:07:56,56.0,17.0
20250803150758,2025-08-03,15:07:58,56.0,17.0
20250803150800,2025-08-03,15:08:00,56.0,17.0
20250803150802,2025-08-03,15:08:02,56.0,17.0
20250803150804,2025-08-03,15:08:04,56.0,17.0
20250803150806,2025-08-03,15:08:06,57.0,17.0
20250803150808,2025-08-03,15:08:08,56.0,17.0
20250803150810,2025-08-03,15:08:10,56.0,17.0
20250803150812,2025-08-03,15:08:12,56.0,17.0
20250803150814,2025-08-03,15:08:14,56.0,17.0
20250803150816,2025-08-03,15:08:16,56.0,17.0
20250803150818,2025-08-03,15:08:18,56.0,17.0
20250803150820,2025-08-03,15:08:20,57.0,17.0
20250803150822,2025-08-03,15:08:22,56.0,17.0
20250803150824,2025-08-03,15:08:24,56.0,17.0
20250803150826,2025-08-03,15:08:26,56.0,17.0
20250803150828,2025-08-03,15:08:28,57.0,17.0
20250803150830,2025-08-03,15:08:30,57.0,17.0
20250803150832,2025-08-03,15:08:32,57.0,17.0
20250803150834,2025-08-03,15:08:34,57.0,17.0
20250803150837,2025-08-03,15:08:37,56.0,17.0
20250803150839,2025-08-03,15:08:39,57.0,17.0
20250803150841,2025-08-03,15:08:41,57.0,17.0
20250803150843,2025-08-03,15:08:43,57.0,17.0
20250803150845,2025-08-03,15:08:45,57.0,17.0
20250803150847,2025-08-03,15:08:47,57.0,17.0
20250803150849,2025-08-03,15:08:49,57.0,17.0
20250803150851,2025-08-03,15:08:51,57.0,17.0
20250803150853,2025-08-03,15:08:53,57.0,17.0
20250803150855,2025-08-03,15:08:55,57.0,17.0
20250803150857,2025-08-03,15:08:57,57.0,17.0
20250803150859,2025-08-03,15:08:59,57.0,17.0
20250803150901,2025-08-03,15:09:01,57.0,17.0
20250803150903,2025-08-03,15:09:03,57.0,17.0
20250803150905,2025-08-03,15:09:05,57.0,17.0
20250803150907,2025-08-03,15:09:07,57.0,17.0
20250803150909,2025-08-03,15:09:09,57.0,17.0
20250803150911,2025-08-03,15:09:11,57.0,17.0
20250803150913,2025-08-03,15:09:13,57.0,17.0
20250803150915,2025-08-03,15:09:15,57.0,17.0
20250803150917,2025-08-03,15:09:17,57.0,17.0
20250803150919,2025-08-03,15:09:19,57.0,17.0
20250803150921,2025-08-03,15:09:21,57.0,17.0
20250803150923,2025-08-03,15:09:23,57.0,17.0
20250803150925,2025-08-03,15:09:25,57.0,17.0
20250803150927,2025-08-03,15:09:27,57.0,17.0
20250803150929,2025-08-03,15:09:29,57.0,17.0
20250803150931,2025-08-03,15:09:31,57.0,17.0
20250803150933,2025-08-03,15:09:33,57.0,17.0
20250803150935,2025-08-03,15:09:35,57.0,17.0
20250803150937,2025-08-03,15:09:37,57.0,17.0
20250803150939,2025-08-03,15:09:39,57.0,17.0
20250803150941,2025-08-03,15:09:41,57.0,17.0
20250803150943,2025-08-03,15:09:43,57.0,17.0
20250803150945,2025-08-03,15:09:45,57.0,17.0
20250803150947,2025-08-03,15:09:47,57.0,17.0
20250803150949,2025-08-03,15:09:49,57.0,17.0
20250803150951,2025-08-03,15:09:51,57.0,17.0
20250803150953,2025-08-03,15:09:53,57.0,17.0
20250803150955,2025-08-03,15:09:55,57.0,17.0
20250803150958,2025-08-03,15:09:58,57.0,17.0
20250803151000,2025-08-03,15:10:00,57.0,17.0
20250803151002,2025-08-03,15:10:02,57.0,17.0
20250803151004,2025-08-03,15:10:04,57.0,17.0
20250803151006,2025-08-03,15:10:06,57.0,17.0
20250803151008,2025-08-03,15:10:08,57.0,17.0
20250803151010,2025-08-03,15:10:10,57.0,17.0
20250803151012,2025-08-03,15:10:12,57.0,17.0
20250803151014,2025-08-03,15:10:14,57.0,17.0
20250803151016,2025-08-03,15:10:16,57.0,17.0
20250803151018,2025-08-03,15:10:18,57.0,17.0
20250803151020,2025-08-03,15:10:20,57.0,17.0
20250803151022,2025-08-03,15:10:22,57.0,17.0
20250803151024,2025-08-03,15:10:24,57.0,17.0
20250803151026,2025-08-03,15:10:26,57.0,17.0
20250803151028,2025-08-03,15:10:28,57.0,17.0
20250803151030,2025-08-03,15:10:30,57.0,17.0
20250803151032,2025-08-03,15:10:32,57.0,17.0
20250803151034,2025-08-03,15:10:34,57.0,17.0
20250803151036,2025-08-03,15:10:36,57.0,17.0
20250803151038,2025-08-03,15:10:38,57.0,17.0
20250803151040,2025-08-03,15:10:40,57.0,17.0
20250803151042,2025-08-03,15:10:42,57.0,17.0
20250803151044,2025-08-03,15:10:44,57.0,17.0
20250803151046,2025-08-03,15:10:46,57.0,17.0
20250803151048,2025-08-03,15:10:48,57.0,17.0
20250803151050,2025-08-03,15:10:50,57.0,17.0
20250803151052,2025-08-03,15:10:52,57.0,17.0
20250803151054,2025-08-03,15:10:54,57.0,17.0
20250803151056,2025-08-03,15:10:56,57.0,17.0
20250803151058,2025-08-03,15:10:58,57.0,17.0
20250803151100,2025-08-03,15:11:00,57.0,17.0
20250803151102,2025-08-03,15:11:02,57.0,17.0
20250803151104,2025-08-03,15:11:04,57.0,17.0
20250803151106,2025-08-03,15:11:06,57.0,17.0
20250803151108,2025-08-03,15:11:08,57.0,17.0
20250803151110,2025-08-03,15:11:10,57.0,17.0
20250803151112,2025-08-03,15:11:12,57.0,17.0
20250803151114,2025-08-03,15:11:14,57.0,17.0
20250803151116,2025-08-03,15:11:16,57.0,17.0
20250803151119,2025-08-03,15:11:19,57.0,17.0
20250803151121,2025-08-03,15:11:21,57.0,17.0
20250803151123,2025-08-03,15:11:23,57.0,17.0
20250803151125,2025-08-03,15:11:25,57.0,17.0
20250803151127,2025-08-03,15:11:27,57.0,17.0
20250803151129,2025-08-03,15:11:29,57.0,17.0
20250803151131,2025-08-03,15:11:31,57.0,17.0
20250803151133,2025-08-03,15:11:33,57.0,17.0
20250803151135,2025-08-03,15:11:35,57.0,17.0
20250803151137,2025-08-03,15:11:37,57.0,17.0
20250803151139,2025-08-03,15:11:39,57.0,17.0
20250803151141,2025-08-03,15:11:41,57.0,17.0
20250803151143,2025-08-03,15:11:43,57.0,17.0
20250803151145,2025-08-03,15:11:45,57.0,17.0
20250803151147,2025-08-03,15:11:47,57.0,17.0
20250803151149,2025-08-03,15:11:49,57.0,17.0
20250803151151,2025-08-03,15:11:51,57.0,17.0
20250803151153,2025-08-03,15:11:53,57.0,17.0
20250803151155,2025-08-03,15:11:55,57.0,17.0
20250803151157,2025-08-03,15:11:57,57.0,17.0
20250803151159,2025-08-03,15:11:59,57.0,17.0
20250803151201,2025-08-03,15:12:01,56.0,17.0
20250803151203,2025-08-03,15:12:03,56.0,17.0
20250803151205,2025-08-03,15:12:05,56.0,17.0
20250803151207,2025-08-03,15:12:07,56.0,17.0
20250803151209,2025-08-03,15:12:09,56.0,17.0
20250803151211,2025-08-03,15:12:11,56.0,17.0
20250803151213,2025-08-03,15:12:13,56.0,17.0
20250803151215,2025-08-03,15:12:15,56.0,17.0
20250803151217,2025-08-03,15:12:17,56.0,17.0
20250803151219,2025-08-03,15:12:19,56.0,17.0
20250803151221,2025-08-03,15:12:21,56.0,17.0
20250803151223,2025-08-03,15:12:23,56.0,17.0
20250803151225,2025-08-03,15:12:25,56.0,17.0
20250803151227,2025-08-03,15:12:27,56.0,17.0
20250803151229,2025-08-03,15:12:29,55.0,17.0
20250803151231,2025-08-03,15:12:31,55.0,17.0
20250803151233,2025-08-03,15:12:33,55.0,17.0
20250803151235,2025-08-03,15:12:35,55.0,17.0
20250803151238,2025-08-03,15:12:38,55.0,17.0
20250803151240,2025-08-03,15:12:40,55.0,17.0
20250803151242,2025-08-03,15:12:42,55.0,17.0
20250803151244,2025-08-03,15:12:44,55.0,17.0
20250803151246,2025-08-03,15:12:46,55.0,17.0
20250803151248,2025-08-03,15:12:48,55.0,17.0
20250803151250,2025-08-03,15:12:50,55.0,17.0
20250803151252,2025-08-03,15:12:52,55.0,17.0
20250803151254,2025-08-03,15:12:54,55.0,17.0
20250803151256,2025-08-03,15:12:56,55.0,17.0
20250803151258,2025-08-03,15:12:58,54.0,17.0
20250803151300,2025-08-03,15:13:00,54.0,17.0
20250803151302,2025-08-03,15:13:02,54.0,17.0
20250803151304,2025-08-03,15:13:04,54.0,17.0
20250803151306,2025-08-03,15:13:06,54.0,17.0
20250803151308,2025-08-03,15:13:08,54.0,17.0
20250803151310,2025-08-03,15:13:10,54.0,17.0
20250803151312,2025-08-03,15:13:12,54.0,17.0
20250803151314,2025-08-03,15:13:14,54.0,17.0
20250803151316,2025-08-03,15:13:16,54.0,17.0
20250803151318,2025-08-03,15:13:18,54.0,17.0
20250803151320,2025-08-03,15:13:20,54.0,17.0
20250803151322,2025-08-03,15:13:22,54.0,17.0
20250803151324,2025-08-03,15:13:24,54.0,17.0
20250803151326,2025-08-03,15:13:26,54.0,17.0
20250803151328,2025-08-03,15:13:28,54.0,17.0
20250803151330,2025-08-03,15:13:30,54.0,17.0
20250803151332,2025-08-03,15:13:32,53.0,17.0
20250803151334,2025-08-03,15:13:34,53.0,17.0
20250803151336,2025-08-03,15:13:36,53.0,17.0
20250803151338,2025-08-03,15:13:38,53.0,17.0
20250803151340,2025-08-03,15:13:40,53.0,17.0
20250803151342,2025-08-03,15:13:42,53.0,17.0
20250803151344,2025-08-03,15:13:44,53.0,17.0
20250803151346,2025-08-03,15:13:46,53.0,17.0
20250803151348,2025-08-03,15:13:48,53.0,17.0
20250803151350,2025-08-03,15:13:50,53.0,17.0
20250803151352,2025-08-03,15:13:52,53.0,17.0
20250803151354,2025-08-03,15:13:54,53.0,17.0
20250803151356,2025-08-03,15:13:56,53.0,17.0
20250803151359,2025-08-03,15:13:59,53.0,17.0
20250803151401,2025-08-03,15:14:01,53.0,17.0
20250803151403,2025-08-03,15:14:03,53.0,17.0
20250803151405,2025-08-03,15:14:05,53.0,17.0
20250803151407,2025-08-03,15:14:07,53.0,17.0
20250803151409,2025-08-03,15:14:09,53.0,17.0
20250803151411,2025-08-03,15:14:11,53.0,17.0
20250803151413,2025-08-03,15:14:13,53.0,17.0
20250803151415,2025-08-03,15:14:15,53.0,17.0
20250803151417,2025-08-03,15:14:17,53.0,17.0
20250803151419,2025-08-03,15:14:19,53.0,17.0
20250803151421,2025-08-03,15:14:21,53.0,17.0
20250803151423,2025-08-03,15:14:23,53.0,17.0
20250803151425,2025-08-03,15:14:25,53.0,17.0
20250803151427,2025-08-03,15:14:27,53.0,17.0
20250803151429,2025-08-03,15:14:29,53.0,17.0
20250803151431,2025-08-03,15:14:31,53.0,17.0
20250803151433,2025-08-03,15:14:33,53.0,17.0
20250803151435,2025-08-03,15:14:35,53.0,17.0
20250803151437,2025-08-03,15:14:37,53.0,17.0
20250803151439,2025-08-03,15:14:39,53.0,17.0
20250803151441,2025-08-03,15:14:41,53.0,17.0
20250803151443,2025-08-03,15:14:43,53.0,17.0
20250803151445,2025-08-03,15:14:45,53.0,17.0
20250803151447,2025-08-03,15:14:47,53.0,17.0
20250803151449,2025-08-03,15:14:49,53.0,17.0
20250803151451,2025-08-03,15:14:51,53.0,17.0
20250803151453,2025-08-03,15:14:53,53.0,17.0
20250803151455,2025-08-03,15:14:55,53.0,17.0
20250803151457,2025-08-03,15:14:57,53.0,17.0
20250803151459,2025-08-03,15:14:59,53.0,17.0
20250803151501,2025-08-03,15:15:01,53.0,17.0
20250803151503,2025-08-03,15:15:03,53.0,17.0
20250803151505,2025-08-03,15:15:05,53.0,17.0
20250803151507,2025-08-03,15:15:07,53.0,17.0
20250803151509,2025-08-03,15:15:09,53.0,17.0
20250803151511,2025-08-03,15:15:11,53.0,17.0
20250803151513,2025-08-03,15:15:13,53.0,17.0
20250803151515,2025-08-03,15:15:15,53.0,17.0
20250803151517,2025-08-03,15:15:17,53.0,17.0
20250803151520,2025-08-03,15:15:20,53.0,17.0
20250803151522,2025-08-03,15:15:22,53.0,17.0
20250803151524,2025-08-03,15:15:24,53.0,17.0
20250803151526,2025-08-03,15:15:26,53.0,17.0
20250803151528,2025-08-03,15:15:28,52.0,17.0
20250803151530,2025-08-03,15:15:30,52.0,17.0
20250803151532,2025-08-03,15:15:32,52.0,17.0
20250803151534,2025-08-03,15:15:34,52.0,17.0
20250803151536,2025-08-03,15:15:36,52.0,17.0
20250803151538,2025-08-03,15:15:38,52.0,17.0
20250803151540,2025-08-03,15:15:40,52.0,17.0
20250803151542,2025-08-03,15:15:42,52.0,17.0
20250803151544,2025-08-03,15:15:44,52.0,17.0
20250803151546,2025-08-03,15:15:46,52.0,17.0
20250803151548,2025-08-03,15:15:48,52.0,17.0
20250803151550,2025-08-03,15:15:50,52.0,17.0
20250803151552,2025-08-03,15:15:52,51.0,17.0
20250803151554,2025-08-03,15:15:54,51.0,17.0
20250803151556,2025-08-03,15:15:56,51.0,17.0
20250803151558,2025-08-03,15:15:58,51.0,17.0
20250803151600,2025-08-03,15:16:00,51.0,17.0
20250803151602,2025-08-03,15:16:02,51.0,17.0
20250803151604,2025-08-03,15:16:04,51.0,17.0
20250803151606,2025-08-03,15:16:06,51.0,17.0
20250803151608,2025-08-03,15:16:08,51.0,17.0
20250803151610,2025-08-03,15:16:10,51.0,17.0
20250803151612,2025-08-03,15:16:12,51.0,17.0
20250803151614,2025-08-03,15:16:14,51.0,17.0
20250803151616,2025-08-03,15:16:16,51.0,17.0
20250803151618,2025-08-03,15:16:18,51.0,17.0
20250803151620,2025-08-03,15:16:20,51.0,17.0
20250803151622,2025-08-03,15:16:22,51.0,17.0
20250803151624,2025-08-03,15:16:24,51.0,17.0
20250803151626,2025-08-03,15:16:26,51.0,17.0
20250803151628,2025-08-03,15:16:28,51.0,17.0
20250803151630,2025-08-03,15:16:30,51.0,17.0
20250803151632,2025-08-03,15:16:32,51.0,17.0
20250803151634,2025-08-03,15:16:34,51.0,17.0
20250803151636,2025-08-03,15:16:36,51.0,17.0
20250803151638,2025-08-03,15:16:38,51.0,17.0
20250803151641,2025-08-03,15:16:41,52.0,17.0
20250803151643,2025-08-03,15:16:43,52.0,17.0
20250803151645,2025-08-03,15:16:45,52.0,17.0
20250803151647,2025-08-03,15:16:47,52.0,17.0
20250803151649,2025-08-03,15:16:49,52.0,17.0
20250803151651,2025-08-03,15:16:51,52.0,17.0
20250803151653,2025-08-03,15:16:53,52.0,17.0
20250803151655,2025-08-03,15:16:55,52.0,17.0
20250803151657,2025-08-03,15:16:57,52.0,17.0
20250803151659,2025-08-03,15:16:59,52.0,17.0
20250803151701,2025-08-03,15:17:01,52.0,17.0
20250803151703,2025-08-03,15:17:03,52.0,17.0
20250803151705,2025-08-03,15:17:05,52.0,17.0
20250803151707,2025-08-03,15:17:07,52.0,17.0
20250803151709,2025-08-03,15:17:09,52.0,17.0
20250803151711,2025-08-03,15:17:11,52.0,17.0
20250803151713,2025-08-03,15:17:13,52.0,17.0
20250803151715,2025-08-03,15:17:15,52.0,17.0
20250803151717,2025-08-03,15:17:17,52.0,17.0
20250803151719,2025-08-03,15:17:19,52.0,17.0
20250803151721,2025-08-03,15:17:21,52.0,17.0
20250803151723,2025-08-03,15:17:23,52.0,17.0
20250803151725,2025-08-03,15:17:25,52.0,17.0
20250803151727,2025-08-03,15:17:27,52.0,17.0
20250803151729,2025-08-03,15:17:29,52.0,17.0
20250803151731,2025-08-03,15:17:31,52.0,17.0
20250803151733,2025-08-03,15:17:33,52.0,17.0
20250803151735,2025-08-03,15:17:35,52.0,17.0
20250803151737,2025-08-03,15:17:37,52.0,17.0
20250803151739,2025-08-03,15:17:39,52.0,17.0
20250803151741,2025-08-03,15:17:41,52.0,17.0
20250803151743,2025-08-03,15:17:43,52.0,17.0
20250803151745,2025-08-03,15:17:45,52.0,17.0
20250803151747,2025-08-03,15:17:47,53.0,17.0
20250803151749,2025-08-03,15:17:49,53.0,17.0
20250803151751,2025-08-03,15:17:51,53.0,17.0
20250803151753,2025-08-03,15:17:53,53.0,17.0
20250803151755,2025-08-03,15:17:55,53.0,17.0
20250803151757,2025-08-03,15:17:57,53.0,17.0
20250803151800,2025-08-03,15:18:00,53.0,17.0
20250803151802,2025-08-03,15:18:02,53.0,17.0
20250803151804,2025-08-03,15:18:04,53.0,17.0
20250803151806,2025-08-03,15:18:06,53.0,17.0
20250803151808,2025-08-03,15:18:08,53.0,17.0
20250803151810,2025-08-03,15:18:10,53.0,17.0
20250803151812,2025-08-03,15:18:12,53.0,17.0
20250803151814,2025-08-03,15:18:14,53.0,17.0
20250803151816,2025-08-03,15:18:16,53.0,17.0
20250803151818,2025-08-03,15:18:18,53.0,17.0
20250803151820,2025-08-03,15:18:20,53.0,17.0
20250803151822,2025-08-03,15:18:22,53.0,17.0
20250803151824,2025-08-03,15:18:24,53.0,17.0
20250803151826,2025-08-03,15:18:26,53.0,17.0
20250803151828,2025-08-03,15:18:28,53.0,17.0
20250803151830,2025-08-03,15:18:30,53.0,17.0
20250803151832,2025-08-03,15:18:32,53.0,17.0
20250803151834,2025-08-03,15:18:34,53.0,17.0
20250803151836,2025-08-03,15:18:36,53.0,17.0
20250803151838,2025-08-03,15:18:38,53.0,17.0
20250803151840,2025-08-03,15:18:40,53.0,17.0
20250803151842,2025-08-03,15:18:42,54.0,17.0
20250803151844,2025-08-03,15:18:44,54.0,17.0
20250803151846,2025-08-03,15:18:46,54.0,17.0
20250803151848,2025-08-03,15:18:48,53.0,17.0
20250803151850,2025-08-03,15:18:50,53.0,17.0
20250803151852,2025-08-03,15:18:52,53.0,17.0
20250803151854,2025-08-03,15:18:54,54.0,17.0
20250803151856,2025-08-03,15:18:56,53.0,17.0
20250803151858,2025-08-03,15:18:58,53.0,17.0
20250803151900,2025-08-03,15:19:00,53.0,17.0
20250803151902,2025-08-03,15:19:02,53.0,17.0
20250803151904,2025-08-03,15:19:04,53.0,17.0
20250803151906,2025-08-03,15:19:06,53.0,17.0
20250803151908,2025-08-03,15:19:08,53.0,17.0
20250803151910,2025-08-03,15:19:10,53.0,17.0
20250803151912,2025-08-03,15:19:12,54.0,17.0
20250803151914,2025-08-03,15:19:14,54.0,17.0
20250803151916,2025-08-03,15:19:16,54.0,17.0
20250803151918,2025-08-03,15:19:18,54.0,17.0
20250803151921,2025-08-03,15:19:21,54.0,17.0
20250803151923,2025-08-03,15:19:23,54.0,17.0
20250803151925,2025-08-03,15:19:25,54.0,17.0
20250803151927,2025-08-03,15:19:27,54.0,17.0
20250803151929,2025-08-03,15:19:29,54.0,17.0
20250803151931,2025-08-03,15:19:31,54.0,17.0
20250803151933,2025-08-03,15:19:33,54.0,17.0
20250803151935,2025-08-03,15:19:35,54.0,17.0
20250803151937,2025-08-03,15:19:37,54.0,17.0
20250803151939,2025-08-03,15:19:39,54.0,17.0
20250803151941,2025-08-03,15:19:41,53.0,17.0
20250803151943,2025-08-03,15:19:43,53.0,17.0
20250803151945,2025-08-03,15:19:45,53.0,17.0
20250803151947,2025-08-03,15:19:47,53.0,17.0
20250803151949,2025-08-03,15:19:49,53.0,17.0
20250803151951,2025-08-03,15:19:51,53.0,17.0
20250803151953,2025-08-03,15:19:53,53.0,17.0
20250803151955,2025-08-03,15:19:55,53.0,17.0
20250803151957,2025-08-03,15:19:57,53.0,17.0
