ts,gx,gy,gz
2025-09-07T01:36:51.198+00:00,1.525879,-0.427246,-0.183105
2025-09-07T01:36:51.461+00:00,-0.610352,-0.305176,-0.183105
2025-09-07T01:36:51.719+00:00,-2.685547,-0.305176,-0.183105
2025-09-07T01:36:51.986+00:00,-4.455566,-0.305176,-0.183105
2025-09-07T01:36:52.248+00:00,-3.356934,-0.305176,-0.183105
2025-09-07T01:36:52.497+00:00,-1.342773,-0.305176,-0.183105
2025-09-07T01:36:52.749+00:00,2.13623,-0.427246,-0.183105
2025-09-07T01:36:53.007+00:00,4.089355,-0.488281,-0.183105
2025-09-07T01:36:53.283+00:00,4.150391,-0.427246,-0.12207
2025-09-07T01:36:53.602+00:00,1.159668,-0.366211,-0.12207
2025-09-07T01:36:53.893+00:00,-3.234863,-0.305176,-0.183105
2025-09-07T01:36:54.140+00:00,-4.943848,-0.244141,-0.244141
2025-09-07T01:36:54.473+00:00,-3.601074,-0.305176,-0.183105
2025-09-07T01:36:54.738+00:00,-1.159668,-0.366211,-0.244141
2025-09-07T01:36:55.001+00:00,1.281738,-0.366211,-0.183105
2025-09-07T01:36:55.280+00:00,1.953125,-0.366211,-0.12207
2025-09-07T01:36:55.542+00:00,1.281738,-0.427246,-0.12207
2025-09-07T01:36:55.815+00:00,-0.244141,-0.366211,-0.183105
2025-09-07T01:36:56.086+00:00,-1.525879,-0.305176,-0.244141
2025-09-07T01:36:56.340+00:00,-1.342773,-0.366211,-0.183105
2025-09-07T01:36:56.593+00:00,0.061035,-0.366211,-0.183105
2025-09-07T01:36:56.843+00:00,1.220703,-0.366211,-0.183105
2025-09-07T01:36:57.103+00:00,0.305176,-0.366211,-0.183105
2025-09-07T01:36:57.354+00:00,-1.647949,-0.366211,-0.183105
2025-09-07T01:36:57.602+00:00,-3.356934,-0.305176,-0.183105
2025-09-07T01:36:57.909+00:00,-3.845215,-0.305176,-0.183105
2025-09-07T01:36:58.157+00:00,-2.13623,-0.366211,-0.183105
2025-09-07T01:36:58.457+00:00,0.915527,-0.427246,-0.183105
2025-09-07T01:36:58.720+00:00,3.356934,-0.427246,-0.183105
2025-09-07T01:36:58.981+00:00,3.90625,-0.427246,-0.183105
2025-09-07T01:36:59.240+00:00,2.197266,-0.427246,-0.183105
2025-09-07T01:36:59.501+00:00,-0.915527,-0.366211,-0.183105
2025-09-07T01:36:59.760+00:00,-3.601074,-0.305176,-0.183105
2025-09-07T01:37:00.013+00:00,-4.089355,-0.366211,-0.183105
2025-09-07T01:37:00.285+00:00,-2.258301,-0.305176,-0.244141
2025-09-07T01:37:00.541+00:00,0.427246,-0.366211,-0.183105
2025-09-07T01:37:00.797+00:00,1.89209,-0.427246,-0.183105
2025-09-07T01:37:01.042+00:00,2.075195,-0.366211,-0.12207
2025-09-07T01:37:01.298+00:00,0.549316,-0.305176,-0.183105
2025-09-07T01:37:01.552+00:00,-0.549316,-0.305176,-0.12207
2025-09-07T01:37:01.876+00:00,-0.793457,-0.305176,-0.12207
2025-09-07T01:37:02.130+00:00,-0.366211,-0.366211,-0.183105
2025-09-07T01:37:02.374+00:00,-0.366211,-0.366211,-0.244141
2025-09-07T01:37:02.663+00:00,1.098633,-0.366211,-0.183105
2025-09-07T01:37:02.928+00:00,-0.854492,-0.305176,-0.12207
2025-09-07T01:37:03.175+00:00,-1.647949,-0.366211,-0.12207
2025-09-07T01:37:03.426+00:00,-3.479004,-0.244141,-0.244141
2025-09-07T01:37:03.681+00:00,-2.01416,-0.305176,-0.183105
2025-09-07T01:37:03.924+00:00,0.305176,-0.366211,-0.12207
2025-09-07T01:37:04.171+00:00,2.502441,-0.366211,-0.183105
2025-09-07T01:37:04.426+00:00,3.112793,-0.366211,-0.183105
2025-09-07T01:37:04.678+00:00,2.197266,-0.366211,-0.183105
2025-09-07T01:37:04.958+00:00,-0.671387,-0.305176,-0.12207
2025-09-07T01:37:05.242+00:00,-2.563477,-0.366211,-0.12207
2025-09-07T01:37:05.514+00:00,-4.02832,-0.244141,-0.183105
2025-09-07T01:37:05.757+00:00,-3.540039,-0.244141,-0.244141
2025-09-07T01:37:06.016+00:00,0.732422,-0.366211,-0.183105
2025-09-07T01:37:06.300+00:00,2.319336,-0.366211,-0.183105
2025-09-07T01:37:06.544+00:00,2.380371,-0.366211,-0.183105
2025-09-07T01:37:06.801+00:00,0.427246,-0.366211,-0.183105
2025-09-07T01:37:07.055+00:00,-1.220703,-0.366211,-0.183105
2025-09-07T01:37:07.312+00:00,-2.441406,-0.366211,-0.183105
2025-09-07T01:37:07.574+00:00,-2.319336,-0.305176,-0.183105
2025-09-07T01:37:07.831+00:00,-1.037598,-0.305176,-0.244141
2025-09-07T01:37:08.085+00:00,0.732422,-0.366211,-0.183105
2025-09-07T01:37:08.343+00:00,1.220703,-0.366211,-0.12207
2025-09-07T01:37:08.587+00:00,0.183105,-0.366211,-0.183105
2025-09-07T01:37:08.843+00:00,-1.281738,-0.305176,-0.183105
2025-09-07T01:37:09.113+00:00,-2.197266,-0.366211,-0.183105
2025-09-07T01:37:09.370+00:00,-1.037598,-0.366211,-0.244141
2025-09-07T01:37:09.629+00:00,0.183105,-0.366211,-0.183105
2025-09-07T01:37:09.881+00:00,1.586914,-0.366211,-0.183105
2025-09-07T01:37:10.138+00:00,1.525879,-0.366211,-0.12207
2025-09-07T01:37:10.389+00:00,0.366211,-0.366211,-0.12207
2025-09-07T01:37:10.689+00:00,-1.953125,-0.366211,-0.183105
2025-09-07T01:37:10.973+00:00,-2.868652,-0.305176,-0.244141
2025-09-07T01:37:11.213+00:00,-2.502441,-0.305176,-0.183105
2025-09-07T01:37:11.473+00:00,-0.793457,-0.366211,-0.183105
2025-09-07T01:37:11.727+00:00,0.732422,-0.427246,-0.183105
2025-09-07T01:37:11.986+00:00,1.831055,-0.366211,-0.183105
2025-09-07T01:37:12.317+00:00,0.488281,-0.427246,-0.12207
2025-09-07T01:37:12.582+00:00,-0.732422,-0.366211,-0.183105
2025-09-07T01:37:12.861+00:00,-2.075195,-0.305176,-0.183105
2025-09-07T01:37:13.107+00:00,-1.89209,-0.305176,-0.183105
2025-09-07T01:37:13.369+00:00,-0.549316,-0.366211,-0.183105
2025-09-07T01:37:13.627+00:00,0.305176,-0.366211,-0.183105
2025-09-07T01:37:13.873+00:00,0.915527,-0.305176,-0.183105
2025-09-07T01:37:14.139+00:00,-0.061035,-0.366211,-0.183105
2025-09-07T01:37:14.395+00:00,-0.854492,-0.366211,-0.183105
2025-09-07T01:37:14.648+00:00,-1.953125,-0.366211,-0.183105
2025-09-07T01:37:14.897+00:00,-1.89209,-0.305176,-0.183105
2025-09-07T01:37:15.160+00:00,-0.12207,-0.366211,-0.12207
2025-09-07T01:37:15.416+00:00,1.159668,-0.366211,-0.183105
2025-09-07T01:37:15.698+00:00,1.464844,-0.366211,-0.183105
2025-09-07T01:37:15.951+00:00,0.976562,-0.366211,-0.183105
2025-09-07T01:37:16.210+00:00,-0.549316,-0.366211,-0.183105
2025-09-07T01:37:16.468+00:00,-1.647949,-0.305176,-0.183105
2025-09-07T01:37:16.713+00:00,-2.380371,-0.305176,-0.244141
2025-09-07T01:37:17.105+00:00,-2.197266,-0.305176,-0.183105
2025-09-07T01:37:17.362+00:00,-0.976562,-0.366211,-0.183105
2025-09-07T01:37:18.630+00:00,0.0,-0.366211,-0.12207
2025-09-07T01:37:18.877+00:00,0.610352,-0.366211,-0.183105
2025-09-07T01:37:19.148+00:00,0.427246,-0.366211,-0.183105
2025-09-07T01:37:19.403+00:00,0.061035,-0.366211,-0.183105
2025-09-07T01:37:19.671+00:00,-0.12207,-0.366211,-0.183105
2025-09-07T01:37:19.936+00:00,-0.427246,-0.366211,-0.244141
2025-09-07T01:37:20.190+00:00,-0.549316,-0.366211,-0.183105
2025-09-07T01:37:20.440+00:00,-0.976562,-0.366211,-0.244141
2025-09-07T01:37:20.695+00:00,-1.281738,-0.305176,-0.183105
2025-09-07T01:37:20.963+00:00,-1.647949,-0.305176,-0.183105
2025-09-07T01:37:21.213+00:00,-1.403809,-0.366211,-0.183105
2025-09-07T01:37:21.482+00:00,-0.854492,-0.366211,-0.183105
2025-09-07T01:37:21.738+00:00,0.366211,-0.427246,-0.183105
2025-09-07T01:37:22.014+00:00,1.098633,-0.366211,-0.12207
2025-09-07T01:37:22.286+00:00,0.854492,-0.366211,-0.183105
2025-09-07T01:37:22.546+00:00,-0.183105,-0.366211,-0.183105
2025-09-07T01:37:22.805+00:00,-1.037598,-0.366211,-0.183105
2025-09-07T01:37:23.061+00:00,-2.01416,-0.305176,-0.183105
2025-09-07T01:37:23.328+00:00,-1.586914,-0.366211,-0.183105
2025-09-07T01:37:23.588+00:00,-1.098633,-0.305176,-0.183105
2025-09-07T01:37:23.839+00:00,0.061035,-0.366211,-0.183105
2025-09-07T01:37:24.165+00:00,0.488281,-0.366211,-0.183105
2025-09-07T01:37:24.410+00:00,0.244141,-0.366211,-0.183105
2025-09-07T01:37:24.653+00:00,-0.244141,-0.305176,-0.183105
2025-09-07T01:37:24.913+00:00,-0.915527,-0.366211,-0.183105
2025-09-07T01:37:25.223+00:00,-1.098633,-0.366211,-0.183105
2025-09-07T01:37:25.487+00:00,-0.183105,-0.366211,-0.183105
2025-09-07T01:37:26.104+00:00,-0.061035,-0.305176,-0.183105
2025-09-07T01:37:26.510+00:00,0.427246,-0.366211,-0.183105
2025-09-07T01:37:26.790+00:00,-0.549316,-0.305176,-0.183105
2025-09-07T01:37:27.086+00:00,-0.976562,-0.366211,-0.183105
2025-09-07T01:37:27.364+00:00,-1.464844,-0.305176,-0.183105
2025-09-07T01:37:27.625+00:00,-1.037598,-0.305176,-0.183105
2025-09-07T01:37:27.911+00:00,-0.366211,-0.366211,-0.183105
2025-09-07T01:37:28.199+00:00,0.488281,-0.366211,-0.183105
2025-09-07T01:37:28.537+00:00,0.610352,-0.427246,-0.183105
2025-09-07T01:37:28.831+00:00,-15.319824,-0.366211,-0.183105
2025-09-07T01:37:29.222+00:00,-1.220703,-0.366211,-0.183105
2025-09-07T01:37:29.506+00:00,-1.831055,-0.366211,-0.183105
2025-09-07T01:37:29.771+00:00,-1.525879,-0.305176,-0.183105
2025-09-07T01:37:30.339+00:00,-0.671387,-0.305176,-0.183105
2025-09-07T01:37:30.628+00:00,0.366211,-0.366211,-0.183105
2025-09-07T01:37:30.907+00:00,0.793457,-0.366211,-0.183105
2025-09-07T01:37:31.191+00:00,0.671387,-0.366211,-0.183105
2025-09-07T01:37:31.581+00:00,-0.12207,-0.366211,-0.183105
2025-09-07T01:37:31.879+00:00,-1.037598,-0.366211,-0.183105
2025-09-07T01:37:32.163+00:00,-1.525879,-0.305176,-0.183105
2025-09-07T01:37:32.487+00:00,-1.403809,-0.366211,-0.183105
2025-09-07T01:37:32.771+00:00,-0.488281,-0.305176,-0.183105
2025-09-07T01:37:33.074+00:00,0.0,-0.366211,-0.183105
2025-09-07T01:37:33.388+00:00,0.183105,-0.366211,-0.183105
2025-09-07T01:37:33.688+00:00,-0.366211,-0.305176,-0.183105
2025-09-07T01:37:33.946+00:00,-0.244141,-0.366211,-0.183105
2025-09-07T01:37:34.268+00:00,-0.793457,-0.305176,-0.183105
2025-09-07T01:37:34.552+00:00,-0.366211,-0.366211,-0.183105
2025-09-07T01:37:34.817+00:00,-0.427246,-0.366211,-0.183105
2025-09-07T01:37:35.077+00:00,-0.12207,-0.366211,-0.183105
2025-09-07T01:37:35.439+00:00,-0.549316,-0.366211,-0.183105
2025-09-07T01:37:35.721+00:00,-0.671387,-0.366211,-0.183105
2025-09-07T01:37:35.987+00:00,-1.037598,-0.366211,-0.183105
2025-09-07T01:37:36.272+00:00,-0.854492,-0.366211,-0.183105
2025-09-07T01:37:36.549+00:00,0.244141,-0.366211,-0.183105
2025-09-07T01:37:36.803+00:00,-0.183105,-0.305176,-0.183105
2025-09-07T01:37:37.100+00:00,0.305176,-0.366211,-0.183105
2025-09-07T01:37:37.376+00:00,-0.732422,-0.366211,-0.12207
2025-09-07T01:37:37.689+00:00,-0.915527,-0.366211,-0.183105
2025-09-07T01:37:37.965+00:00,-1.464844,-0.366211,-0.183105
2025-09-07T01:37:38.242+00:00,-0.793457,-0.366211,-0.183105
2025-09-07T01:37:39.831+00:00,-0.427246,-0.366211,-0.12207
2025-09-07T01:37:40.122+00:00,0.244141,-0.366211,-0.183105
2025-09-07T01:37:40.401+00:00,0.12207,-0.366211,-0.183105
2025-09-07T01:37:40.742+00:00,-0.366211,-0.366211,-0.183105
2025-09-07T01:37:41.082+00:00,-0.610352,-0.305176,-0.183105
2025-09-07T01:37:41.338+00:00,-1.159668,-0.305176,-0.183105
2025-09-07T01:37:41.579+00:00,-0.732422,-0.366211,-0.183105
2025-09-07T01:37:41.829+00:00,-0.671387,-0.366211,-0.12207
2025-09-07T01:37:42.312+00:00,-0.12207,-0.366211,-0.183105
2025-09-07T01:37:42.544+00:00,-0.427246,-0.366211,-0.183105
2025-09-07T01:37:42.779+00:00,-0.488281,-0.366211,-0.183105
2025-09-07T01:37:43.116+00:00,-0.671387,-0.366211,-0.12207
2025-09-07T01:37:43.379+00:00,-0.427246,-0.366211,-0.183105
2025-09-07T01:37:43.633+00:00,-0.305176,-0.366211,-0.244141
2025-09-07T01:37:43.954+00:00,0.061035,-0.366211,-0.183105
2025-09-07T01:37:44.213+00:00,-0.12207,-0.366211,-0.183105
2025-09-07T01:37:44.480+00:00,-0.305176,-0.305176,-0.183105
2025-09-07T01:37:44.764+00:00,-1.647949,-0.305176,-0.183105
2025-09-07T01:37:45.020+00:00,-1.220703,-0.305176,-0.183105
2025-09-07T01:37:45.275+00:00,-1.647949,-0.305176,-0.183105
2025-09-07T01:37:45.538+00:00,-0.244141,-0.366211,-0.183105
2025-09-07T01:37:45.792+00:00,0.061035,-0.427246,-0.183105
2025-09-07T01:37:46.037+00:00,0.854492,-0.366211,-0.183105
2025-09-07T01:37:46.291+00:00,0.427246,-0.366211,-0.183105
2025-09-07T01:37:46.763+00:00,0.183105,-0.366211,-0.12207
2025-09-07T01:37:47.017+00:00,-0.915527,-0.366211,-0.183105
2025-09-07T01:37:47.257+00:00,-1.464844,-0.366211,-0.183105
2025-09-07T01:37:47.498+00:00,-1.342773,-0.366211,-0.183105
2025-09-07T01:37:47.739+00:00,-0.488281,-0.366211,-0.183105
2025-09-07T01:37:47.980+00:00,0.061035,-0.366211,-0.183105
2025-09-07T01:37:48.220+00:00,0.305176,-0.366211,-0.244141
2025-09-07T01:37:48.466+00:00,0.12207,-0.366211,-0.183105
2025-09-07T01:37:48.718+00:00,-0.488281,-0.366211,-0.183105
2025-09-07T01:37:48.976+00:00,-1.159668,-0.305176,-0.183105
2025-09-07T01:37:49.224+00:00,-1.464844,-0.366211,-0.183105
2025-09-07T01:37:49.472+00:00,-1.037598,-0.366211,-0.183105
2025-09-07T01:37:49.728+00:00,-0.244141,-0.366211,-0.183105
2025-09-07T01:37:50.012+00:00,0.488281,-0.305176,-0.183105
2025-09-07T01:37:50.301+00:00,0.610352,-0.366211,-0.183105
2025-09-07T01:37:50.554+00:00,0.0,-0.366211,-0.183105
2025-09-07T01:37:50.821+00:00,-0.976562,-0.305176,-0.183105
2025-09-07T01:37:51.116+00:00,-1.647949,-0.366211,-0.183105
2025-09-07T01:37:51.443+00:00,-1.647949,-0.305176,-0.183105
2025-09-07T01:37:51.702+00:00,-1.098633,-0.305176,-0.183105
2025-09-07T01:37:51.953+00:00,0.0,-0.366211,-0.183105
2025-09-07T01:37:52.286+00:00,0.549316,-0.366211,-0.183105
2025-09-07T01:37:52.537+00:00,0.915527,-0.366211,-0.183105
2025-09-07T01:37:52.788+00:00,0.12207,-0.366211,-0.183105
2025-09-07T01:37:53.052+00:00,-0.610352,-0.366211,-0.183105
2025-09-07T01:37:53.319+00:00,-1.647949,-0.366211,-0.183105
2025-09-07T01:37:53.571+00:00,-1.464844,-0.366211,-0.183105
2025-09-07T01:37:53.816+00:00,-0.854492,-0.366211,-0.183105
2025-09-07T01:37:54.070+00:00,0.061035,-0.366211,-0.183105
2025-09-07T01:37:54.314+00:00,0.427246,-0.366211,-0.183105
2025-09-07T01:37:54.640+00:00,0.488281,-0.366211,-0.183105
2025-09-07T01:37:54.902+00:00,-0.183105,-0.366211,-0.244141
2025-09-07T01:37:55.156+00:00,-0.854492,-0.366211,-0.183105
2025-09-07T01:37:55.426+00:00,-1.281738,-0.366211,-0.183105
2025-09-07T01:37:55.699+00:00,-1.159668,-0.366211,-0.183105
2025-09-07T01:37:55.965+00:00,-0.732422,-0.366211,-0.183105
2025-09-07T01:37:56.273+00:00,15.441895,-0.305176,-0.183105
2025-09-07T01:37:56.523+00:00,0.061035,-0.366211,-0.183105
2025-09-07T01:37:56.788+00:00,0.12207,-0.366211,-0.183105
2025-09-07T01:37:57.054+00:00,-0.488281,-0.366211,-0.183105
2025-09-07T01:37:57.316+00:00,-0.610352,-0.366211,-0.183105
2025-09-07T01:37:57.573+00:00,-1.159668,-0.366211,-0.183105
2025-09-07T01:37:57.832+00:00,-0.854492,-0.366211,-0.183105
2025-09-07T01:37:58.092+00:00,-0.854492,-0.305176,-0.183105
2025-09-07T01:37:58.368+00:00,-0.305176,-0.305176,-0.183105
2025-09-07T01:37:58.628+00:00,-0.12207,-0.366211,-0.183105
2025-09-07T01:37:58.884+00:00,0.12207,-0.366211,-0.183105
2025-09-07T01:37:59.141+00:00,0.061035,-0.366211,-0.183105
2025-09-07T01:37:59.404+00:00,-0.305176,-0.366211,-0.183105
2025-09-07T01:37:59.693+00:00,-0.915527,-0.305176,-0.183105
2025-09-07T01:37:59.960+00:00,-1.098633,-0.366211,-0.183105
2025-09-07T01:38:00.234+00:00,-1.159668,-0.305176,-0.183105
2025-09-07T01:38:00.486+00:00,-0.549316,-0.366211,-0.183105
2025-09-07T01:38:00.744+00:00,-0.366211,-0.366211,-0.183105
2025-09-07T01:38:01.002+00:00,0.427246,-0.366211,-0.183105
2025-09-07T01:38:01.268+00:00,-0.061035,-0.305176,-0.183105
2025-09-07T01:38:01.528+00:00,-0.061035,-0.366211,-0.183105
2025-09-07T01:38:01.784+00:00,-0.793457,-0.305176,-0.183105
2025-09-07T01:38:02.053+00:00,-0.854492,-0.366211,-0.183105
2025-09-07T01:38:02.347+00:00,-1.098633,-0.305176,-0.183105
2025-09-07T01:38:02.606+00:00,-0.305176,-0.305176,-0.183105
2025-09-07T01:38:02.929+00:00,-0.244141,-0.305176,-0.183105
2025-09-07T01:38:03.189+00:00,0.12207,-0.366211,-0.183105
2025-09-07T01:38:03.447+00:00,-0.305176,-0.366211,-0.183105
2025-09-07T01:38:03.701+00:00,-0.488281,-0.366211,-0.183105
2025-09-07T01:38:03.953+00:00,-0.915527,-0.366211,-0.183105
2025-09-07T01:38:04.249+00:00,-0.732422,-0.366211,-0.183105
2025-09-07T01:38:04.506+00:00,-0.671387,-0.366211,-0.183105
2025-09-07T01:38:04.764+00:00,-0.061035,-0.366211,-0.183105
2025-09-07T01:38:05.049+00:00,-0.061035,-0.366211,-0.183105
2025-09-07T01:38:05.307+00:00,0.0,-0.305176,-0.183105
2025-09-07T01:38:05.552+00:00,-1.159668,-0.305176,-0.183105
2025-09-07T01:38:05.853+00:00,-0.671387,-0.366211,-0.183105
2025-09-07T01:38:06.119+00:00,-1.77002,-0.305176,-0.183105
2025-09-07T01:38:06.377+00:00,-0.549316,-0.366211,-0.183105
2025-09-07T01:38:06.652+00:00,-0.732422,-0.366211,-0.183105
2025-09-07T01:38:06.899+00:00,0.610352,-0.366211,-0.183105
2025-09-07T01:38:07.149+00:00,0.366211,-0.366211,-0.183105
2025-09-07T01:38:07.427+00:00,0.732422,-0.366211,-0.183105
2025-09-07T01:38:07.677+00:00,-0.366211,-0.305176,-0.183105
2025-09-07T01:38:07.924+00:00,-0.915527,-0.366211,-0.183105
2025-09-07T01:38:08.192+00:00,-1.831055,-0.366211,-0.183105
2025-09-07T01:38:08.456+00:00,-1.525879,-0.366211,-0.183105
2025-09-07T01:38:08.756+00:00,-0.549316,-0.366211,-0.183105
2025-09-07T01:38:09.006+00:00,0.305176,-0.366211,-0.183105
2025-09-07T01:38:09.255+00:00,1.037598,-0.366211,-0.183105
2025-09-07T01:38:09.508+00:00,0.793457,-0.366211,-0.183105
2025-09-07T01:38:09.764+00:00,0.061035,-0.366211,-0.183105
2025-09-07T01:38:10.054+00:00,-1.220703,-0.305176,-0.183105
2025-09-07T01:38:10.313+00:00,-2.01416,-0.305176,-0.183105
2025-09-07T01:38:10.571+00:00,-2.197266,-0.366211,-0.12207
2025-09-07T01:38:11.038+00:00,-1.220703,-0.366211,-0.183105
2025-09-07T01:38:11.304+00:00,-0.305176,-0.366211,-0.183105
2025-09-07T01:38:11.563+00:00,1.159668,-0.366211,-0.183105
2025-09-07T01:38:11.810+00:00,1.464844,-0.366211,-0.12207
2025-09-07T01:38:12.112+00:00,0.549316,-0.366211,-0.244141
2025-09-07T01:38:12.367+00:00,-0.915527,-0.366211,-0.183105
2025-09-07T01:38:12.631+00:00,-1.831055,-0.305176,-0.183105
2025-09-07T01:38:12.926+00:00,-2.441406,-0.305176,-0.183105
2025-09-07T01:38:13.175+00:00,-1.89209,-0.305176,-0.183105
2025-09-07T01:38:13.426+00:00,-1.159668,-0.366211,-0.183105
2025-09-07T01:38:13.684+00:00,0.244141,-0.366211,-0.183105
2025-09-07T01:38:13.927+00:00,0.976562,-0.366211,-0.183105
2025-09-07T01:38:14.167+00:00,1.220703,-0.366211,-0.183105
2025-09-07T01:38:14.412+00:00,0.366211,-0.366211,-0.183105
2025-09-07T01:38:14.663+00:00,-0.610352,-0.305176,-0.183105
2025-09-07T01:38:14.907+00:00,-1.464844,-0.366211,-0.12207
2025-09-07T01:38:15.154+00:00,-1.525879,-0.366211,-0.244141
2025-09-07T01:38:15.418+00:00,-1.342773,-0.366211,-0.183105
2025-09-07T01:38:15.678+00:00,-0.671387,-0.366211,-0.183105
2025-09-07T01:38:15.927+00:00,0.12207,-0.366211,-0.183105
2025-09-07T01:38:16.186+00:00,0.061035,-0.366211,-0.183105
2025-09-07T01:38:16.434+00:00,0.12207,-0.305176,-0.183105
2025-09-07T01:38:16.684+00:00,-0.427246,-0.366211,-0.183105
2025-09-07T01:38:16.953+00:00,-0.427246,-0.366211,-0.183105
2025-09-07T01:38:17.214+00:00,-0.915527,-0.305176,-0.183105
2025-09-07T01:38:17.472+00:00,-0.732422,-0.366211,-0.183105
2025-09-07T01:38:17.728+00:00,-0.488281,-0.366211,-0.183105
2025-09-07T01:38:17.995+00:00,-0.183105,-0.305176,-0.183105
2025-09-07T01:38:18.435+00:00,-0.183105,-0.305176,-0.183105
2025-09-07T01:38:18.678+00:00,-0.366211,-0.366211,-0.183105
2025-09-07T01:38:18.918+00:00,-0.305176,-0.366211,-0.183105
2025-09-07T01:38:19.172+00:00,-0.732422,-0.305176,-0.183105
2025-09-07T01:38:19.418+00:00,-0.671387,-0.366211,-0.183105
2025-09-07T01:38:19.688+00:00,-0.915527,-0.366211,-0.183105
2025-09-07T01:38:19.922+00:00,-0.366211,-0.366211,-0.12207
2025-09-07T01:38:20.173+00:00,-0.305176,-0.366211,-0.183105
2025-09-07T01:38:20.429+00:00,-0.061035,-0.366211,-0.183105
2025-09-07T01:38:20.674+00:00,-0.549316,-0.366211,-0.183105
2025-09-07T01:38:20.917+00:00,-0.305176,-0.366211,-0.183105
2025-09-07T01:38:21.178+00:00,-0.915527,-0.366211,-0.183105
2025-09-07T01:38:21.424+00:00,-0.732422,-0.366211,-0.183105
2025-09-07T01:38:21.673+00:00,-0.610352,-0.366211,-0.183105
2025-09-07T01:38:21.951+00:00,-0.12207,-0.366211,-0.183105
2025-09-07T01:38:22.202+00:00,-0.244141,-0.305176,-0.183105
2025-09-07T01:38:22.472+00:00,-0.244141,-0.366211,-0.12207
2025-09-07T01:38:22.715+00:00,-0.488281,-0.366211,-0.183105
2025-09-07T01:38:22.975+00:00,-0.488281,-0.366211,-0.183105
2025-09-07T01:38:23.230+00:00,-1.037598,-0.366211,-0.244141
2025-09-07T01:38:23.486+00:00,-0.793457,-0.366211,-0.183105
2025-09-07T01:38:23.741+00:00,-0.488281,-0.366211,-0.12207
2025-09-07T01:38:23.990+00:00,0.0,-0.366211,-0.183105
2025-09-07T01:38:24.238+00:00,-0.305176,-0.366211,-0.183105
2025-09-07T01:38:24.489+00:00,-0.244141,-0.366211,-0.183105
2025-09-07T01:38:24.731+00:00,-0.244141,-0.366211,-0.183105
2025-09-07T01:38:24.982+00:00,-0.305176,-0.366211,-0.183105
2025-09-07T01:38:25.228+00:00,-0.671387,-0.366211,-0.183105
2025-09-07T01:38:25.479+00:00,-0.793457,-0.366211,-0.183105
2025-09-07T01:38:25.740+00:00,-0.732422,-0.366211,-0.12207
2025-09-07T01:38:25.988+00:00,-0.671387,-0.305176,-0.183105
2025-09-07T01:38:26.264+00:00,-0.793457,-0.305176,-0.244141
2025-09-07T01:38:26.521+00:00,-0.12207,-0.366211,-0.183105
2025-09-07T01:38:26.770+00:00,0.061035,-0.366211,-0.244141
2025-09-07T01:38:27.013+00:00,0.244141,-0.305176,-0.244141
2025-09-07T01:38:27.260+00:00,-0.183105,-0.366211,-0.183105
2025-09-07T01:38:27.502+00:00,-0.427246,-0.366211,-0.183105
2025-09-07T01:38:27.760+00:00,-0.854492,-0.366211,-0.183105
2025-09-07T01:38:28.007+00:00,-1.220703,-0.366211,-0.183105
2025-09-07T01:38:28.262+00:00,-1.159668,-0.366211,-0.183105
2025-09-07T01:38:28.564+00:00,-0.671387,-0.366211,-0.183105
2025-09-07T01:38:28.821+00:00,-0.061035,-0.366211,-0.183105
2025-09-07T01:38:29.072+00:00,0.305176,-0.366211,-0.183105
2025-09-07T01:38:29.325+00:00,0.12207,-0.305176,-0.183105
2025-09-07T01:38:29.571+00:00,-0.183105,-0.366211,-0.183105
2025-09-07T01:38:29.824+00:00,-0.793457,-0.366211,-0.183105
2025-09-07T01:38:30.079+00:00,-1.037598,-0.305176,-0.183105
2025-09-07T01:38:30.334+00:00,-1.220703,-0.305176,-0.183105
2025-09-07T01:38:30.607+00:00,-0.671387,-0.366211,-0.183105
2025-09-07T01:38:30.868+00:00,-0.488281,-0.366211,-0.12207
2025-09-07T01:38:31.107+00:00,0.0,-0.366211,-0.183105
2025-09-07T01:38:31.381+00:00,-0.183105,-0.305176,-0.183105
2025-09-07T01:38:31.653+00:00,0.061035,-0.366211,-0.183105
2025-09-07T01:38:31.943+00:00,-0.305176,-0.366211,-0.183105
2025-09-07T01:38:32.290+00:00,-0.549316,-0.366211,-0.183105
2025-09-07T01:38:32.546+00:00,-0.976562,-0.305176,-0.183105
2025-09-07T01:38:32.798+00:00,-0.610352,-0.305176,-0.183105
2025-09-07T01:38:33.048+00:00,-0.610352,-0.305176,-0.183105
2025-09-07T01:38:33.305+00:00,-0.488281,-0.366211,-0.183105
2025-09-07T01:38:33.565+00:00,-0.244141,-0.366211,-0.183105
2025-09-07T01:38:33.843+00:00,-0.12207,-0.366211,-0.183105
2025-09-07T01:38:34.082+00:00,-0.488281,-0.366211,-0.183105
2025-09-07T01:38:34.329+00:00,-0.488281,-0.366211,-0.183105
2025-09-07T01:38:34.596+00:00,-0.976562,-0.366211,-0.183105
2025-09-07T01:38:34.871+00:00,-0.305176,-0.366211,-0.12207
2025-09-07T01:38:35.127+00:00,-0.732422,-0.366211,-0.12207
2025-09-07T01:38:35.371+00:00,0.0,-0.366211,-0.183105
2025-09-07T01:38:35.620+00:00,-0.366211,-0.366211,-0.183105
2025-09-07T01:38:35.868+00:00,0.427246,-0.305176,-0.183105
2025-09-07T01:38:36.116+00:00,-0.915527,-0.305176,-0.244141
